,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,ID,age,gender,polAffil,polAlign_1,educ,langother,englishprof,Q1_1,Q2_1,Q4_1,Q5_1,Q3_1,Q6_1,Q1_2_3,Q1_2_4,Q2_2_1,Q2_2_2,Q4_2_1,Q4_2_2,Q5_2_1,Q5_2_2,Q3_2_1,Q3_2_2,Q6_2_1,Q6_2_2,Condition,survey,Q1_midpoint,Q2_midpoint,Q3_midpoint,Q4_midpoint,Q5_midpoint,Q6_midpoint,Q1_width,Q2_width,Q3_width,Q4_width,Q5_width,Q6_width,width_median,width_mean
371,2022-06-11 14:46:24,2022-06-11 14:58:12,IP Address,100,708,True,2022-06-11 14:58:13,R_UuXP4rktXo4HqwN,anonymous,EN,"I consent, begin the study.",371,35.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.61,0.36,0.75,0.39,0.33,1.0,0.25,0.75,0.25,0.75,0.25,0.76,0.25,0.75,0.25,0.75,0.25,0.75,1.0,R_main,0.5,0.5,0.5,0.505,0.5,0.5,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.5016666666666666
372,2022-06-11 15:07:25,2022-06-11 15:10:42,IP Address,100,196,True,2022-06-11 15:10:42,R_VWFf5kZINCkGOGt,anonymous,EN,"I consent, begin the study.",372,23.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,1.0,1.0,1.0,0.77,1.0,0.59,0.83,0.55,0.88,0.7,0.78,0.58,0.95,0.63,0.79,0.51,0.85,0.0,R_main,0.71,0.7150000000000001,0.71,0.74,0.7649999999999999,0.6799999999999999,0.24,0.3299999999999999,0.16,0.08,0.37,0.3399999999999999,0.285,0.2533333333333333
373,2022-06-11 15:11:06,2022-06-11 15:15:09,IP Address,100,243,True,2022-06-11 15:15:10,R_1OoBBpj5TfHciHM,anonymous,EN,"I consent, begin the study.",373,30.0,Male,Republican,6.0,Some college but no degree,Yes,Very well,0.72,0.81,0.49,0.18,0.66,0.52,0.47,0.72,0.13,0.87,0.11,0.67,0.23,0.78,0.37,0.6,0.38,0.68,1.0,R_main,0.595,0.5,0.485,0.39,0.505,0.53,0.25,0.74,0.2299999999999999,0.56,0.55,0.3,0.425,0.4383333333333333
374,2022-06-11 15:51:19,2022-06-11 16:02:07,IP Address,100,647,True,2022-06-11 16:02:07,R_37U2BV2aagNLgK5,anonymous,EN,"I consent, begin the study.",374,25.0,Female,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,0.34,0.75,0.79,1.0,0.24,0.3,0.96,0.38,0.69,0.12,0.92,0.35,0.65,0.24,0.57,0.37,0.67,0.0,R_main,0.63,0.5349999999999999,0.4049999999999999,0.52,0.5,0.52,0.6599999999999999,0.3099999999999999,0.3299999999999999,0.8,0.3,0.3,0.3199999999999999,0.4499999999999999
375,2022-06-11 16:09:46,2022-06-11 16:16:46,IP Address,100,419,True,2022-06-11 16:16:47,R_2f9fLLxAhfUE9NG,anonymous,EN,"I consent, begin the study.",375,53.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.67,0.77,0.35,0.73,0.3,0.78,0.49,0.61,0.4,0.58,0.6,0.62,0.54,0.75,0.43,0.43,0.36,0.6,1.0,R_main,0.55,0.49,0.43,0.61,0.645,0.48,0.12,0.1799999999999999,0.0,0.02,0.2099999999999999,0.24,0.1499999999999999,0.1283333333333333
376,2022-06-11 16:43:17,2022-06-11 16:50:55,IP Address,100,457,True,2022-06-11 16:50:55,R_UPVlMH56TGiE1pf,anonymous,EN,"I consent, begin the study.",376,53.0,Male,Republican,10.0,Associate degree in college - Academic program,No,Very well,0.17,0.1,0.76,0.78,0.0,0.8,0.18,0.62,0.1,0.4,0.21,0.86,0.38,0.85,0.33,0.64,0.35,0.84,1.0,R_main,0.4,0.25,0.485,0.535,0.615,0.595,0.44,0.3,0.31,0.65,0.47,0.49,0.4549999999999999,0.4433333333333333
377,2022-06-11 17:18:39,2022-06-11 17:20:12,IP Address,100,92,True,2022-06-11 17:20:12,R_4I3MFmg2trFYA5H,anonymous,EN,"I consent, begin the study.",377,21.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.33,0.74,0.75,0.26,0.72,0.28,0.25,0.66,0.3,0.73,0.32,0.71,0.37,0.68,0.39,0.62,0.3,0.63,1.0,R_main,0.455,0.515,0.505,0.515,0.525,0.4649999999999999,0.41,0.43,0.2299999999999999,0.3899999999999999,0.31,0.33,0.36,0.35
378,2022-06-11 17:56:24,2022-06-11 18:02:24,IP Address,100,359,True,2022-06-11 18:02:24,R_22SqjlMakq7owGQ,anonymous,EN,"I consent, begin the study.",378,28.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.13,0.3,0.77,0.52,0.23,1.0,0.4,0.71,0.17,0.46,0.27,0.81,0.23,0.68,0.14,0.38,0.54,0.88,0.0,R_main,0.5549999999999999,0.315,0.26,0.54,0.455,0.71,0.3099999999999999,0.29,0.24,0.54,0.45,0.3399999999999999,0.3249999999999999,0.3616666666666666
379,2022-06-11 18:02:53,2022-06-11 18:10:47,IP Address,100,473,True,2022-06-11 18:10:47,R_BKaTukVEKWKQn6N,anonymous,EN,"I consent, begin the study.",379,33.0,Female,Republican,4.0,Associate degree in college - Occupational/vocational program,No,Very well,0.0,0.16,0.68,0.71,0.72,0.72,0.3,0.3,0.27,0.71,0.3,0.74,0.49,0.5,0.09,0.82,0.62,0.67,1.0,R_main,0.3,0.49,0.4549999999999999,0.52,0.495,0.645,0.0,0.4399999999999999,0.73,0.44,0.01,0.05,0.245,0.2783333333333333
380,2022-06-11 18:37:39,2022-06-11 18:45:25,IP Address,100,465,True,2022-06-11 18:45:25,R_2167y9V9ahlPOwn,anonymous,EN,"I consent, begin the study.",380,51.0,Male,Republican,10.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,1.0,0.0,0.0,1.0,0.1,0.1,0.29,0.3,0.73,0.16,0.57,0.68,0.97,0.12,0.34,0.09,0.29,0.0,R_main,0.195,0.515,0.23,0.365,0.825,0.19,0.1899999999999999,0.43,0.22,0.4099999999999999,0.2899999999999999,0.1999999999999999,0.255,0.29
381,2022-06-11 18:44:06,2022-06-11 18:53:50,IP Address,100,583,True,2022-06-11 18:53:50,R_AuMVhPHEY3kjRi9,anonymous,EN,"I consent, begin the study.",381,25.0,Female,Republican,10.0,Some college but no degree,No,Very well,0.76,0.24,0.76,0.76,0.0,0.0,0.24,0.8,0.0,0.25,0.77,0.78,0.55,0.84,0.36,0.43,0.13,0.3,1.0,R_main,0.52,0.125,0.395,0.775,0.6950000000000001,0.215,0.56,0.25,0.07,0.01,0.2899999999999999,0.1699999999999999,0.21,0.225
382,2022-06-11 19:08:14,2022-06-11 19:12:43,IP Address,100,268,True,2022-06-11 19:12:43,R_2rO2iBn0BjDs7NM,anonymous,EN,"I consent, begin the study.",382,58.0,Male,Republican,6.0,"Professional School Degree (For example: MD,DDS,DVM,LLB,JD)",No,Very well,0.68,0.62,0.52,0.43,0.24,0.51,0.61,0.67,0.57,0.76,0.47,0.53,0.56,0.7,0.54,0.61,0.46,0.55,0.0,R_main,0.64,0.665,0.575,0.5,0.63,0.505,0.06,0.19,0.0699999999999999,0.06,0.1399999999999999,0.09,0.0799999999999999,0.1016666666666666
383,2022-06-11 19:31:01,2022-06-11 19:35:31,IP Address,100,269,True,2022-06-11 19:35:32,R_2zr3WimTw1tVUEe,anonymous,EN,"I consent, begin the study.",383,18.0,Female,Republican,8.0,Some college but no degree,No,Very well,0.96,0.82,0.94,1.0,0.06,0.24,0.23,0.47,0.34,0.64,0.28,0.69,0.55,0.75,0.1,0.35,0.44,0.7,1.0,R_main,0.35,0.49,0.2249999999999999,0.485,0.65,0.57,0.2399999999999999,0.3,0.2499999999999999,0.4099999999999999,0.1999999999999999,0.2599999999999999,0.2549999999999999,0.2766666666666666
384,2022-06-11 19:17:57,2022-06-11 19:37:25,IP Address,100,1167,True,2022-06-11 19:37:25,R_330Vk5Z51k6IigX,anonymous,EN,"I consent, begin the study.",384,22.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.88,0.5,0.75,0.85,0.6,0.25,0.22,0.5,0.42,0.75,0.3,0.82,0.24,0.8,0.58,0.82,0.44,0.88,0.0,R_main,0.36,0.585,0.7,0.5599999999999999,0.52,0.66,0.28,0.33,0.24,0.52,0.56,0.44,0.385,0.395
385,2022-06-11 19:46:58,2022-06-11 19:59:32,IP Address,100,753,True,2022-06-11 19:59:32,R_u3VjfzUlU3zqEP7,anonymous,EN,"I consent, begin the study.",385,54.0,Female,Republican,7.0,Some college but no degree,No,Very well,0.24,1.0,1.0,1.0,0.0,0.76,0.51,0.77,0.42,0.56,0.42,0.57,0.24,0.38,0.24,0.43,0.52,0.77,1.0,R_main,0.64,0.49,0.3349999999999999,0.495,0.31,0.645,0.26,0.14,0.19,0.1499999999999999,0.14,0.25,0.1699999999999999,0.1883333333333333
386,2022-06-11 20:30:07,2022-06-11 20:39:12,IP Address,100,544,True,2022-06-11 20:39:12,R_3m7RXvwn7F07JQk,anonymous,EN,"I consent, begin the study.",386,47.0,Female,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.25,0.0,1.0,1.0,0.25,1.0,0.1,0.85,0.2,0.8,0.25,0.75,0.15,0.75,0.45,0.95,0.4,0.9,0.0,R_main,0.475,0.5,0.7,0.5,0.45,0.65,0.75,0.6000000000000001,0.4999999999999999,0.5,0.6,0.5,0.55,0.5750000000000001
387,2022-06-11 21:26:14,2022-06-11 21:31:11,IP Address,100,296,True,2022-06-11 21:31:11,R_1OvN7KjzOgozoYp,anonymous,EN,"I consent, begin the study.",387,46.0,Female,Republican,7.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.8,0.74,0.53,0.67,0.59,0.39,0.06,0.95,0.05,0.94,0.05,0.95,0.08,0.93,0.04,0.95,0.06,0.95,0.0,R_main,0.505,0.495,0.495,0.5,0.505,0.505,0.8899999999999999,0.8899999999999999,0.91,0.8999999999999999,0.8500000000000001,0.8899999999999999,0.8899999999999999,0.8883333333333332
388,2022-06-11 21:52:01,2022-06-11 22:09:41,IP Address,100,1060,True,2022-06-11 22:09:41,R_2ZQV6Fq0hMMEzhG,anonymous,EN,"I consent, begin the study.",388,39.0,Female,Republican,6.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.02,0.02,0.66,0.12,0.03,0.77,0.0,0.17,0.01,0.18,0.43,0.68,0.07,0.37,0.01,0.01,0.65,0.88,1.0,R_main,0.085,0.095,0.01,0.555,0.22,0.765,0.17,0.1699999999999999,0.0,0.25,0.3,0.2299999999999999,0.2,0.1866666666666666
389,2022-06-11 23:11:29,2022-06-11 23:18:37,IP Address,100,428,True,2022-06-11 23:18:37,R_plB4o1mmWCNpSrn,anonymous,EN,"I consent, begin the study.",389,43.0,Female,Republican,3.0,Some college but no degree,No,Very well,0.65,0.25,1.0,0.75,0.27,0.75,0.5,0.5,0.25,0.4,0.25,0.75,0.61,1.0,0.5,0.5,0.4,0.6,0.0,R_main,0.5,0.325,0.5,0.5,0.8049999999999999,0.5,0.0,0.15,0.0,0.5,0.39,0.1999999999999999,0.175,0.2066666666666666
390,2022-06-11 23:24:29,2022-06-11 23:28:54,IP Address,100,265,True,2022-06-11 23:28:54,R_3oTUJzqyzU8QHoA,anonymous,EN,"I consent, begin the study.",390,23.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",Yes,Very well,0.86,0.95,0.55,0.66,0.37,0.75,0.27,0.86,0.07,0.71,0.39,0.92,0.12,0.58,0.11,0.55,0.39,0.88,1.0,R_main,0.565,0.39,0.33,0.655,0.35,0.635,0.59,0.6399999999999999,0.44,0.53,0.4599999999999999,0.49,0.51,0.525
391,2022-06-12 00:11:49,2022-06-12 00:24:27,IP Address,100,757,True,2022-06-12 00:24:27,R_217ia8TRD349UvT,anonymous,EN,"I consent, begin the study.",391,33.0,Female,Republican,10.0,Associate degree in college - Occupational/vocational program,No,Very well,0.97,0.51,0.81,0.79,0.13,0.77,0.48,0.58,0.32,0.66,0.44,0.68,0.39,0.52,0.13,0.71,0.41,0.52,0.0,R_main,0.53,0.49,0.42,0.56,0.455,0.4649999999999999,0.0999999999999999,0.34,0.58,0.24,0.13,0.11,0.185,0.25
392,2022-06-12 01:36:16,2022-06-12 01:43:52,IP Address,100,456,True,2022-06-12 01:43:53,R_UFIXENQYBIKConv,anonymous,EN,"I consent, begin the study.",392,19.0,Male,Republican,7.0,Some college but no degree,No,Very well,0.0,0.25,0.11,0.75,0.0,0.75,0.0,0.15,0.1,0.26,0.4,0.6,0.7,0.8,0.0,0.15,0.75,1.0,1.0,R_main,0.075,0.18,0.075,0.5,0.75,0.875,0.15,0.16,0.15,0.1999999999999999,0.1,0.25,0.155,0.1683333333333333
393,2022-06-12 01:44:44,2022-06-12 01:51:23,IP Address,100,399,True,2022-06-12 01:51:23,R_21ihmPfH9GPsBrw,anonymous,EN,"I consent, begin the study.",393,27.0,Female,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.08,0.17,0.78,0.67,0.0,1.0,0.44,0.63,0.35,0.58,0.36,0.68,0.32,0.67,0.24,0.5,0.31,0.53,1.0,R_main,0.535,0.4649999999999999,0.37,0.52,0.495,0.42,0.19,0.2299999999999999,0.26,0.32,0.35,0.22,0.245,0.2616666666666666
394,2022-06-12 03:09:37,2022-06-12 03:22:19,IP Address,100,761,True,2022-06-12 03:22:19,R_3lt1TQSji63bq3L,anonymous,EN,"I consent, begin the study.",394,63.0,Female,Republican,5.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.21,0.73,0.26,0.39,0.0,0.83,0.0,0.07,0.08,0.28,0.01,0.09,0.08,0.32,0.03,0.16,0.24,0.51,0.0,R_main,0.035,0.18,0.095,0.0499999999999999,0.2,0.375,0.07,0.2,0.13,0.08,0.24,0.27,0.165,0.165
395,2022-06-12 05:37:11,2022-06-12 05:46:42,IP Address,100,570,True,2022-06-12 05:46:42,R_2AMfTh0P7vvvtxr,anonymous,EN,"I consent, begin the study.",395,29.0,Female,Republican,8.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.6,0.84,0.78,0.82,0.85,0.88,0.28,0.7,0.28,0.8,0.73,0.93,0.37,0.63,0.27,0.62,0.65,0.9,1.0,R_main,0.49,0.54,0.445,0.8300000000000001,0.5,0.775,0.4199999999999999,0.52,0.35,0.2,0.26,0.25,0.305,0.3333333333333333
396,2022-06-12 06:50:30,2022-06-12 06:58:21,IP Address,100,471,True,2022-06-12 06:58:22,R_31o8oxCQ4jOCvlu,anonymous,EN,"I consent, begin the study.",396,49.0,Male,Republican,10.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.25,0.75,0.75,1.0,0.25,0.75,0.0,0.5,0.25,0.75,0.0,R_main,0.875,0.5,0.25,0.875,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.4166666666666667
397,2022-06-12 07:06:33,2022-06-12 07:20:32,IP Address,100,838,True,2022-06-12 07:20:32,R_1jTXqs8esN3KusC,anonymous,EN,"I consent, begin the study.",397,58.0,Female,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,1.0,0.76,0.76,1.0,0.77,0.0,0.39,0.81,0.3,0.81,0.27,0.84,0.26,0.76,0.37,0.78,0.27,0.59,1.0,R_main,0.6000000000000001,0.555,0.575,0.5549999999999999,0.51,0.43,0.42,0.51,0.41,0.57,0.5,0.3199999999999999,0.46,0.455
398,2022-06-12 07:51:10,2022-06-12 07:55:00,IP Address,100,229,True,2022-06-12 07:55:00,R_2B3QuqsmrpKEXvT,anonymous,EN,"I consent, begin the study.",398,65.0,Male,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.76,0.25,0.77,0.77,0.0,0.0,0.22,0.92,0.06,0.52,0.58,0.91,0.49,0.91,0.04,0.29,0.0,0.26,1.0,R_main,0.5700000000000001,0.29,0.1649999999999999,0.745,0.7,0.13,0.7000000000000001,0.46,0.2499999999999999,0.33,0.42,0.26,0.375,0.4033333333333333
399,2022-06-12 08:10:28,2022-06-12 08:16:05,IP Address,100,337,True,2022-06-12 08:16:06,R_3Rg7QQ9rUfcgijX,anonymous,EN,"I consent, begin the study.",399,53.0,Male,Republican,7.0,Associate degree in college - Occupational/vocational program,No,Very well,1.0,1.0,1.0,0.76,1.0,0.0,0.17,0.63,0.37,0.7,0.3,0.46,0.53,0.82,0.62,0.74,0.44,0.65,0.0,R_main,0.4,0.5349999999999999,0.6799999999999999,0.38,0.675,0.545,0.4599999999999999,0.3299999999999999,0.12,0.16,0.2899999999999999,0.21,0.2499999999999999,0.2616666666666666
400,2022-06-12 09:28:04,2022-06-12 09:35:23,IP Address,100,438,True,2022-06-12 09:35:23,R_79ipdahXhrpenQd,anonymous,EN,"I consent, begin the study.",400,35.0,Female,Republican,8.0,Some college but no degree,No,Very well,0.21,0.21,0.21,0.21,0.24,0.2,0.4,0.64,0.37,0.68,0.42,0.68,0.43,0.71,0.37,0.69,0.39,0.63,1.0,R_main,0.52,0.525,0.53,0.55,0.57,0.51,0.24,0.31,0.3199999999999999,0.26,0.2799999999999999,0.24,0.27,0.275
401,2022-06-12 09:56:19,2022-06-12 10:01:58,IP Address,100,339,True,2022-06-12 10:01:59,R_3iJE2672wt1C8Sm,anonymous,EN,"I consent, begin the study.",401,28.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.07,0.03,0.12,0.08,0.18,0.93,0.14,0.24,0.2,0.42,0.04,0.3,0.11,0.25,0.37,0.53,0.7,0.92,0.0,R_main,0.19,0.31,0.45,0.1699999999999999,0.18,0.81,0.0999999999999999,0.2199999999999999,0.16,0.26,0.14,0.22,0.19,0.1833333333333333
402,2022-06-12 10:20:07,2022-06-12 10:27:53,IP Address,100,466,True,2022-06-12 10:27:54,R_2wLTx1utFYdaiYQ,anonymous,EN,"I consent, begin the study.",402,30.0,Male,Republican,9.0,Some college but no degree,No,Very well,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.27,0.0,0.13,0.29,0.42,0.46,0.61,0.07,0.26,0.08,0.26,1.0,R_main,0.185,0.065,0.165,0.355,0.535,0.17,0.17,0.13,0.19,0.13,0.1499999999999999,0.18,0.1599999999999999,0.1583333333333333
403,2022-06-12 10:32:01,2022-06-12 10:39:49,IP Address,100,467,True,2022-06-12 10:39:49,R_2OUfr0tR4ofggnq,anonymous,EN,"I consent, begin the study.",403,24.0,Male,Republican,9.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.1,0.1,0.7,0.11,0.1,0.9,0.0,0.3,0.0,0.3,0.2,0.6,0.0,0.31,0.0,0.3,0.75,1.0,1.0,R_main,0.15,0.15,0.15,0.4,0.155,0.875,0.3,0.3,0.3,0.3999999999999999,0.31,0.25,0.3,0.31
404,2022-06-12 11:12:10,2022-06-12 11:17:29,IP Address,100,318,True,2022-06-12 11:17:29,R_3khn46eFuCryn5w,anonymous,EN,"I consent, begin the study.",404,18.0,Male,Republican,6.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.8,0.6,0.92,1.0,0.25,0.7,0.3,0.6,0.4,0.6,0.8,1.0,0.7,0.9,0.0,0.25,0.6,0.9,0.0,R_main,0.4499999999999999,0.5,0.125,0.9,0.8,0.75,0.3,0.1999999999999999,0.25,0.1999999999999999,0.2,0.3,0.225,0.2416666666666666
405,2022-06-12 11:14:52,2022-06-12 11:23:15,IP Address,100,502,True,2022-06-12 11:23:15,R_1hZroQNAhQo8kED,anonymous,EN,"I consent, begin the study.",405,53.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.1,0.5,0.75,0.26,0.0,0.9,0.2,0.6,0.3,0.65,0.4,0.75,0.4,0.75,0.1,0.4,0.45,0.85,1.0,R_main,0.4,0.475,0.25,0.575,0.575,0.65,0.3999999999999999,0.35,0.3,0.35,0.35,0.3999999999999999,0.35,0.3583333333333333
406,2022-06-12 11:22:45,2022-06-12 11:30:39,IP Address,100,474,True,2022-06-12 11:30:40,R_297mkeF8kGr3mIO,anonymous,EN,"I consent, begin the study.",406,60.0,Female,Republican,10.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.95,0.24,0.25,0.81,0.24,0.86,0.0,1.0,0.0,1.0,0.4,0.67,0.0,1.0,0.0,1.0,0.21,0.78,0.0,R_main,0.5,0.5,0.5,0.535,0.5,0.495,1.0,1.0,1.0,0.27,1.0,0.5700000000000001,1.0,0.8066666666666666
407,2022-06-12 11:29:40,2022-06-12 11:31:14,IP Address,100,93,True,2022-06-12 11:31:14,R_3nwvEWf10w9prSt,anonymous,EN,"I consent, begin the study.",407,60.0,Male,Republican,8.0,Associate degree in college - Academic program,No,Very well,0.58,0.55,0.56,0.56,0.41,0.51,0.27,0.51,0.24,0.57,0.42,0.65,0.43,0.61,0.21,0.41,0.43,0.66,0.0,R_main,0.39,0.4049999999999999,0.31,0.535,0.52,0.545,0.24,0.3299999999999999,0.1999999999999999,0.23,0.18,0.23,0.23,0.235
408,2022-06-12 11:28:40,2022-06-12 11:34:59,IP Address,100,379,True,2022-06-12 11:35:00,R_3kvTmLFKzeayPlN,anonymous,EN,"I consent, begin the study.",408,51.0,Male,Republican,8.0,"Doctorate degree (For example: PhD, EdD)",No,Very well,0.84,0.97,0.98,0.96,0.36,0.76,0.34,0.75,0.61,0.96,0.63,0.94,0.44,0.83,0.23,0.47,0.41,0.86,1.0,R_main,0.545,0.7849999999999999,0.35,0.7849999999999999,0.635,0.635,0.41,0.35,0.2399999999999999,0.3099999999999999,0.3899999999999999,0.45,0.37,0.3583333333333333
409,2022-06-12 12:29:17,2022-06-12 12:38:20,IP Address,100,543,True,2022-06-12 12:38:21,R_4NO9N9X0jw4gWl3,anonymous,EN,"I consent, begin the study.",409,49.0,Female,Republican,8.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.35,0.07,0.99,1.0,0.85,0.3,0.17,0.55,0.01,0.91,0.55,0.88,0.5,0.89,0.35,0.77,0.21,0.7,1.0,R_main,0.36,0.46,0.56,0.7150000000000001,0.6950000000000001,0.4549999999999999,0.38,0.9,0.42,0.3299999999999999,0.39,0.49,0.405,0.485
410,2022-06-12 12:33:57,2022-06-12 12:39:43,IP Address,100,346,True,2022-06-12 12:39:44,R_5cXNt5aazsqQW9H,anonymous,EN,"I consent, begin the study.",410,30.0,Female,Republican,10.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),No,Very well,0.62,0.0,0.0,0.0,0.0,1.0,0.27,0.75,0.13,0.31,0.58,0.77,0.15,0.28,0.09,0.28,0.81,1.0,0.0,R_main,0.51,0.22,0.185,0.675,0.215,0.905,0.48,0.18,0.19,0.19,0.13,0.1899999999999999,0.19,0.2266666666666666
411,2022-06-12 13:43:41,2022-06-12 13:50:00,IP Address,100,378,True,2022-06-12 13:50:00,R_DbLAMrIvHdKAJPj,anonymous,EN,"I consent, begin the study.",411,32.0,Female,Republican,9.0,Some college but no degree,No,Very well,0.85,0.51,0.55,0.82,0.65,0.56,0.58,0.68,0.42,0.5,0.67,0.85,0.52,0.58,0.56,0.78,0.61,0.71,1.0,R_main,0.63,0.4599999999999999,0.67,0.76,0.55,0.6599999999999999,0.1,0.08,0.2199999999999999,0.1799999999999999,0.0599999999999999,0.0999999999999999,0.1,0.1233333333333333
412,2022-06-12 14:05:28,2022-06-12 14:10:37,IP Address,100,308,True,2022-06-12 14:10:37,R_30qSHYJ6XULaaBR,anonymous,EN,"I consent, begin the study.",412,61.0,Male,Republican,7.0,Some college but no degree,Yes,Very well,1.0,0.99,1.0,0.8,1.0,0.7,0.53,0.89,0.17,0.7,0.12,0.85,0.25,0.83,0.65,1.0,0.0,1.0,1.0,R_main,0.71,0.435,0.825,0.485,0.54,0.5,0.36,0.5299999999999999,0.35,0.73,0.58,1.0,0.5549999999999999,0.5916666666666667
413,2022-06-12 14:46:30,2022-06-12 14:56:02,IP Address,100,572,True,2022-06-12 14:56:02,R_2f6xqvTrEpSOhfW,anonymous,EN,"I consent, begin the study.",413,53.0,Female,Republican,9.0,"Master's degree (For example: MA, MS, MEng, MEd, MSW, MBA)",No,Very well,0.5,0.5,0.23,0.25,1.0,0.0,0.2,1.0,0.01,0.99,0.42,0.75,0.31,0.78,0.08,0.63,0.4,0.91,0.0,R_main,0.6,0.5,0.355,0.585,0.545,0.655,0.8,0.98,0.55,0.33,0.47,0.51,0.53,0.6066666666666668
414,2022-06-12 14:51:28,2022-06-12 15:06:51,IP Address,100,922,True,2022-06-12 15:06:51,R_1LGKYC8J1iKSdnc,anonymous,EN,"I consent, begin the study.",414,69.0,Female,Republican,8.0,Some college but no degree,No,Very well,0.75,1.0,1.0,1.0,0.75,1.0,0.7,0.99,0.32,0.63,0.65,0.85,0.37,0.67,0.26,0.49,0.75,0.95,0.0,R_main,0.845,0.475,0.375,0.75,0.52,0.85,0.29,0.31,0.2299999999999999,0.1999999999999999,0.3,0.1999999999999999,0.26,0.255
415,2022-06-12 15:49:05,2022-06-12 15:54:41,IP Address,100,336,True,2022-06-12 15:54:42,R_T1PvegvktBZ23tf,anonymous,EN,"I consent, begin the study.",415,54.0,Female,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.24,0.2,0.21,0.21,0.28,0.89,0.11,0.7,0.0,0.37,0.17,0.69,0.05,0.66,0.19,0.64,0.59,0.94,1.0,R_main,0.4049999999999999,0.185,0.415,0.43,0.355,0.7649999999999999,0.59,0.37,0.45,0.5199999999999999,0.61,0.35,0.485,0.4816666666666666
416,2022-06-12 15:53:47,2022-06-12 16:00:41,IP Address,100,413,True,2022-06-12 16:00:41,R_3eb4gXLFJTBicBe,anonymous,EN,"I consent, begin the study.",416,33.0,Male,Republican,7.0,"Bachelor's degree (For example: BA, AB, BS)",No,Very well,0.0,0.0,0.23,0.02,0.0,1.0,0.1,0.77,0.03,1.0,0.36,0.78,0.3,0.65,0.13,0.4,0.09,0.16,0.0,R_main,0.435,0.515,0.265,0.5700000000000001,0.475,0.125,0.67,0.97,0.27,0.42,0.35,0.07,0.385,0.4583333333333333
417,2022-06-12 15:52:24,2022-06-12 16:03:31,IP Address,100,667,True,2022-06-12 16:03:32,R_1l4DPewAIFl8uj4,anonymous,EN,"I consent, begin the study.",417,30.0,Male,Republican,6.0,HIGH SCHOOL GRADUATE – high school DIPLOMA or the equivalent (For example: GED),Yes,Very well,1.0,0.75,0.9,1.0,0.52,0.9,0.85,0.9,0.41,0.6,0.65,0.8,0.65,0.85,0.4,0.6,0.55,0.65,1.0,R_main,0.875,0.505,0.5,0.7250000000000001,0.75,0.6000000000000001,0.05,0.19,0.1999999999999999,0.15,0.1999999999999999,0.0999999999999999,0.17,0.1483333333333333
